axis,key,label
"aliases","air_bike_ritmo_continuo__cardio","air_bike_ritmo_continuo"
"aliases","air_bike_intervalos","air_bike_intervalos"
"aliases","air_bike_intervalos__cardio","air_bike_intervalos"
"aliases","shadow_boxing_leve","shadow_boxing_leve"
"aliases","shadow_boxing_leve__cardio","shadow_boxing_leve"
"aliases","shuttle_runs_corrida_vaivem","shuttle_runs_corrida_vaivem"
"aliases","shuttle_runs_corrida_vaivem__cardio","shuttle_runs_corrida_vaivem"
"aliases","kihon","kihon"
"aliases","kihon__karate","kihon"
"aliases","kata","kata"
"aliases","kata__karate","kata"
"aliases","kumite_tecnico","kumite_tecnico"
"aliases","kumite_tecnico__karate","kumite_tecnico"
"aliases","sombra_de_karate","sombra_de_karate"
"aliases","sombra_de_karate__karate","sombra_de_karate"
"aliases","drills_de_deslocamento","drills_de_deslocamento"
"aliases","drills_de_deslocamento__karate","drills_de_deslocamento"
"aliases","drills_de_guarda","drills_de_guarda"
"aliases","drills_de_guarda__karate","drills_de_guarda"
"aliases","pontapes_tecnicos","pontapes_tecnicos"
"aliases","pontapes_tecnicos__karate","pontapes_tecnicos"
"aliases","socos_tecnicos","socos_tecnicos"
"aliases","socos_tecnicos__karate","socos_tecnicos"
"aliases","mobilidade_de_anca_para_karate","mobilidade_de_anca_para_karate"
"aliases","mobilidade_de_anca_para_karate__karate","mobilidade_de_anca_para_karate"
"aliases","mobilidade_de_ombro_para_karate","mobilidade_de_ombro_para_karate"
"aliases","mobilidade_de_ombro_para_karate__karate","mobilidade_de_ombro_para_karate"
"aliases","condicionamento_leve_para_karate","condicionamento_leve_para_karate"
"aliases","condicionamento_leve_para_karate__karate","condicionamento_leve_para_karate"
"aliases","treino_de_bases_dachi","treino_de_bases_dachi"
"aliases","treino_de_bases_dachi__karate","treino_de_bases_dachi"
"aliases","bloqueios_tecnicos_uke","bloqueios_tecnicos_uke"
"aliases","bloqueios_tecnicos_uke__karate","bloqueios_tecnicos_uke"
"aliases","esquivas_e_tai_sabaki","esquivas_e_tai_sabaki"
"aliases","esquivas_e_tai_sabaki__karate","esquivas_e_tai_sabaki"
"aliases","joelhadas_tecnicas","joelhadas_tecnicas"
"aliases","joelhadas_tecnicas__karate","joelhadas_tecnicas"
"aliases","trabalho_leve_ao_saco","trabalho_leve_ao_saco"
"aliases","trabalho_leve_ao_saco__karate","trabalho_leve_ao_saco"
"aliases","shrimp_fuga_de_anca","shrimp_fuga_de_anca"
"aliases","shrimp_fuga_de_anca__jiu_jitsu","shrimp_fuga_de_anca"
"aliases","ponte_de_grappling","ponte_de_grappling"
"aliases","ponte_de_grappling__jiu_jitsu","ponte_de_grappling"
"aliases","technical_stand_up_lento","technical_stand_up_lento"
"aliases","technical_stand_up","technical_stand_up_lento"
"aliases","technical_stand_up__jiu_jitsu","technical_stand_up_lento"
"aliases","levantamento_tecnico","technical_stand_up_lento"
"aliases","sprawl","sprawl"
"aliases","sprawl__jiu_jitsu","sprawl"
"aliases","drills_de_guarda__jiu_jitsu","drills_de_guarda"
"aliases","drills_de_passagem_de_guarda","drills_de_passagem_de_guarda"
"aliases","drills_de_passagem_de_guarda__jiu_jitsu","drills_de_passagem_de_guarda"
"aliases","mobilidade_de_anca_para_jiu_jitsu","mobilidade_de_anca_para_jiu_jitsu"
"aliases","mobilidade_de_anca_para_jiu_jitsu__jiu_jitsu","mobilidade_de_anca_para_jiu_jitsu"
"aliases","mobilidade_de_ombro_para_jiu_jitsu","mobilidade_de_ombro_para_jiu_jitsu"
"aliases","mobilidade_de_ombro_para_jiu_jitsu__jiu_jitsu","mobilidade_de_ombro_para_jiu_jitsu"
"aliases","forca_de_pega_para_jiu_jitsu","forca_de_pega_para_jiu_jitsu"
"aliases","forca_de_pega_para_jiu_jitsu__jiu_jitsu","forca_de_pega_para_jiu_jitsu"
"aliases","core_para_jiu_jitsu","core_para_jiu_jitsu"
"aliases","core_para_jiu_jitsu__jiu_jitsu","core_para_jiu_jitsu"
"aliases","condicionamento_leve_para_jiu_jitsu","condicionamento_leve_para_jiu_jitsu"
"aliases","condicionamento_leve_para_jiu_jitsu__jiu_jitsu","condicionamento_leve_para_jiu_jitsu"
"aliases","rolamentos_de_solo","rolamentos_de_solo"
"aliases","rolamentos_de_solo__jiu_jitsu","rolamentos_de_solo"
"aliases","breakfalls_ukemi","breakfalls_ukemi"
"aliases","breakfalls_ukemi__jiu_jitsu","breakfalls_ukemi"
"aliases","inversao_granby_com_apoio","inversao_granby_com_apoio"
"aliases","inversao_granby_com_apoio__jiu_jitsu","inversao_granby_com_apoio"
"aliases","mobilidade_toracica","mobilidade_toracica"
"aliases","mobilidade_toracica__mobilidade","mobilidade_toracica"
"aliases","mobilidade_de_ombro","mobilidade_de_ombro"
"aliases","mobilidade_de_ombro__mobilidade","mobilidade_de_ombro"
"aliases","mobilidade_de_anca","mobilidade_de_anca"
"aliases","mobilidade_de_anca__mobilidade","mobilidade_de_anca"
"aliases","circulos_de_ombro","circulos_de_ombro"
"aliases","circulos_de_ombro__mobilidade","circulos_de_ombro"
"aliases","alongamento_posterior_do_ombro","alongamento_posterior_do_ombro"
"aliases","alongamento_posterior_do_ombro__mobilidade","alongamento_posterior_do_ombro"
"aliases","mobilidade_de_ombro_com_toalha","mobilidade_de_ombro_com_toalha"
"aliases","mobilidade_de_ombro_com_toalha__mobilidade","mobilidade_de_ombro_com_toalha"
"aliases","mobilidade_de_ombro_com_cabo_de_vassoura","mobilidade_de_ombro_com_cabo_de_vassoura"
"aliases","mobilidade_de_ombro_com_cabo_de_vassoura__mobilidade","mobilidade_de_ombro_com_cabo_de_vassoura"
"aliases","alongamento_peitoral","alongamento_peitoral"
"aliases","alongamento_peitoral__mobilidade","alongamento_peitoral"
"aliases","alongamento_peitoral_na_parede","alongamento_peitoral_na_parede"
"aliases","alongamento_peitoral_na_parede__mobilidade","alongamento_peitoral_na_parede"
"aliases","alongamento_peitoral_no_canto","alongamento_peitoral_no_canto"
"aliases","alongamento_peitoral_no_canto__mobilidade","alongamento_peitoral_no_canto"
"aliases","alongamento_dorsal","alongamento_dorsal"
"aliases","alongamento_dorsal__mobilidade","alongamento_dorsal"
"aliases","rotacao_toracica_no_chao","rotacao_toracica_no_chao"
"aliases","rotacao_toracica_no_chao__mobilidade","rotacao_toracica_no_chao"
"aliases","cat_cow","cat_cow"
"aliases","cat_cow__mobilidade","cat_cow"
"aliases","open_book","open_book"
"aliases","open_book__mobilidade","open_book"
"aliases","alongamento_posterior_de_coxa","alongamento_posterior_de_coxa"
"aliases","alongamento_posterior_de_coxa__mobilidade","alongamento_posterior_de_coxa"
"aliases","alongamento_posterior_sentado","alongamento_posterior_sentado"
"aliases","alongamento_posterior_sentado__mobilidade","alongamento_posterior_sentado"
"aliases","alongamento_posterior_em_pe","alongamento_posterior_em_pe"
"aliases","alongamento_posterior_em_pe__mobilidade","alongamento_posterior_em_pe"
"aliases","tocar_nos_pes_sentado","tocar_nos_pes_sentado"
"aliases","tocar_nos_pes_sentado__mobilidade","tocar_nos_pes_sentado"
"aliases","tocar_nos_pes_em_pe","tocar_nos_pes_em_pe"
"aliases","tocar_nos_pes_em_pe__mobilidade","tocar_nos_pes_em_pe"
"aliases","alongamento_posterior_com_perna_elevada","alongamento_posterior_com_perna_elevada"
"aliases","alongamento_posterior_com_perna_elevada__mobilidade","alongamento_posterior_com_perna_elevada"
"aliases","mobilidade_dinamica_de_posterior","mobilidade_dinamica_de_posterior"
"aliases","mobilidade_dinamica_de_posterior__mobilidade","mobilidade_dinamica_de_posterior"
"aliases","alongamento_gluteos","alongamento_gluteos"
"aliases","alongamento_gluteos__mobilidade","alongamento_gluteos"
"aliases","alongamento_de_gluteo_sentado","alongamento_de_gluteo_sentado"
"aliases","alongamento_de_gluteo_sentado__mobilidade","alongamento_de_gluteo_sentado"
"aliases","alongamento_figura_4","alongamento_figura_4"
"aliases","alongamento_figura_4__mobilidade","alongamento_figura_4"
"aliases","pigeon_stretch","pigeon_stretch"
"aliases","pigeon_stretch__mobilidade","pigeon_stretch"
"aliases","alongamento_piriforme","alongamento_piriforme"
"aliases","alongamento_piriforme__mobilidade","alongamento_piriforme"
"aliases","rotacao_externa_da_anca_no_chao","rotacao_externa_da_anca_no_chao"
"aliases","rotacao_externa_da_anca_no_chao__mobilidade","rotacao_externa_da_anca_no_chao"
"aliases","mobilidade_90_90","mobilidade_90_90"
"aliases","mobilidade_90_90__mobilidade","mobilidade_90_90"
"aliases","mobilidade_dinamica_de_anca","mobilidade_dinamica_de_anca"
"aliases","mobilidade_dinamica_de_anca__mobilidade","mobilidade_dinamica_de_anca"
"aliases","alongamento_quadriceps_em_pe","alongamento_quadriceps_em_pe"
"aliases","alongamento_quadriceps_em_pe__mobilidade","alongamento_quadriceps_em_pe"
"aliases","alongamento_quadriceps_de_lado","alongamento_quadriceps_de_lado"
"aliases","alongamento_quadriceps_de_lado__mobilidade","alongamento_quadriceps_de_lado"
"aliases","alongamento_gemeos","alongamento_gemeos"
"aliases","alongamento_gemeos__mobilidade","alongamento_gemeos"
"aliases","alongamento_gemeos_na_parede","alongamento_gemeos_na_parede"
"aliases","alongamento_gemeos_na_parede__mobilidade","alongamento_gemeos_na_parede"
"aliases","mobilidade_de_tornozelo_na_parede","mobilidade_de_tornozelo_na_parede"
"aliases","mobilidade_de_tornozelo_na_parede__mobilidade","mobilidade_de_tornozelo_na_parede"
"aliases","circulos_de_tornozelo","circulos_de_tornozelo"
"aliases","circulos_de_tornozelo__mobilidade","circulos_de_tornozelo"
"aliases","mobilidade_de_punhos","mobilidade_de_punhos"
"aliases","mobilidade_de_punhos__mobilidade","mobilidade_de_punhos"
"aliases","extensao_de_punhos_no_chao","extensao_de_punhos_no_chao"
"aliases","extensao_de_punhos_no_chao__mobilidade","extensao_de_punhos_no_chao"
"aliases","flexao_de_punhos_no_chao","flexao_de_punhos_no_chao"
"aliases","flexao_de_punhos_no_chao__mobilidade","flexao_de_punhos_no_chao"
"aliases","alongamento_cervical_leve","alongamento_cervical_leve"
"aliases","alongamento_cervical_leve__mobilidade","alongamento_cervical_leve"
"aliases","mobilidade_leve_de_ombros","mobilidade_leve_de_ombros"
"aliases","mobilidade_leve_de_ombros__mobilidade","mobilidade_leve_de_ombros"
"aliases","mobilidade_leve_de_anca","mobilidade_leve_de_anca"
"aliases","mobilidade_leve_de_anca__mobilidade","mobilidade_leve_de_anca"
"aliases","respiracao_diafragmatica","respiracao_diafragmatica"
"aliases","respiracao_diafragmatica__mobilidade","respiracao_diafragmatica"
"aliases","caminhada_leve","caminhada_leve"
"aliases","caminhada_leve__mobilidade","caminhada_leve"
"aliases","relaxamento_deitado","relaxamento_deitado"
"aliases","relaxamento_deitado__mobilidade","relaxamento_deitado"
"aliases","alongamento_pnf_de_isquiotibiais","alongamento_pnf_de_isquiotibiais"
"aliases","alongamento_pnf_de_isquiotibiais__mobilidade","alongamento_pnf_de_isquiotibiais"
"aliases","alongamento_pnf_de_peitoral_na_parede","alongamento_pnf_de_peitoral_na_parede"
"aliases","alongamento_pnf_de_peitoral_na_parede__mobilidade","alongamento_pnf_de_peitoral_na_parede"
"aliases","alongamento_de_flexores_da_anca_em_afundo","alongamento_de_flexores_da_anca_em_afundo"
"aliases","alongamento_de_flexores_da_anca_em_afundo__mobilidade","alongamento_de_flexores_da_anca_em_afundo"
"aliases","alongamento_borboleta_de_adutores","alongamento_borboleta_de_adutores"
"aliases","alongamento_borboleta_de_adutores__mobilidade","alongamento_borboleta_de_adutores"
"aliases","alongamento_dinamico_global","alongamento_dinamico_global"
"aliases","alongamento_dinamico_global__mobilidade","alongamento_dinamico_global"
"aliases","alongamento_de_triceps_atras_da_cabeca","alongamento_de_triceps_atras_da_cabeca"
"aliases","alongamento_de_triceps_atras_da_cabeca__mobilidade","alongamento_de_triceps_atras_da_cabeca"
"aliases","cobra_suave_no_chao","cobra_suave_no_chao"
"aliases","cobra_suave_no_chao__mobilidade","cobra_suave_no_chao"
"aliases","respiracao_nasal_lenta","respiracao_nasal_lenta"
"aliases","respiracao_nasal_lenta__mobilidade","respiracao_nasal_lenta"
"aliases","foam_roller_para_pernas","foam_roller_para_pernas"
"aliases","foam_roller_para_pernas__mobilidade","foam_roller_para_pernas"
"aliases","foam_roller_para_costas","foam_roller_para_costas"
"aliases","foam_roller_para_costas__mobilidade","foam_roller_para_costas"
"aliases","bola_de_massagem_para_pes_e_gluteos","bola_de_massagem_para_pes_e_gluteos"
"aliases","bola_de_massagem_para_pes_e_gluteos__mobilidade","bola_de_massagem_para_pes_e_gluteos"
"aliases","arrefecimento_pos_treino_de_forca","arrefecimento_pos_treino_de_forca"
"aliases","arrefecimento_pos_treino_de_forca__mobilidade","arrefecimento_pos_treino_de_forca"
"aliases","arrefecimento_pos_artes_marciais","arrefecimento_pos_artes_marciais"
"aliases","arrefecimento_pos_artes_marciais__mobilidade","arrefecimento_pos_artes_marciais"
"aliases","aquecimento_dinamico_geral","aquecimento_dinamico_geral"
"aliases","aquecimento_dinamico_geral__mobilidade","aquecimento_dinamico_geral"
"aliases","alinhamento_de_base_em_frente_ao_espelho","alinhamento_de_base_em_frente_ao_espelho"
"aliases","alinhamento_de_base_em_frente_ao_espelho__karate","alinhamento_de_base_em_frente_ao_espelho"
"aliases","zenkutsu_dachi_estatico","zenkutsu_dachi_estatico"
"aliases","zenkutsu_dachi_estatico__karate","zenkutsu_dachi_estatico"
"aliases","zenkutsu_dachi_com_avanco","zenkutsu_dachi_com_avanco"
"aliases","zenkutsu_dachi_com_avanco__karate","zenkutsu_dachi_com_avanco"
"aliases","kokutsu_dachi_estatico","kokutsu_dachi_estatico"
"aliases","kokutsu_dachi_estatico__karate","kokutsu_dachi_estatico"
"aliases","kiba_dachi_hold","kiba_dachi_hold"
"aliases","kiba_dachi_hold__karate","kiba_dachi_hold"
"aliases","guarda_de_kumite_estatica","guarda_de_kumite_estatica"
"aliases","guarda_de_kumite_estatica__karate","guarda_de_kumite_estatica"
"aliases","guarda_de_kumite_com_passos_curtos","guarda_de_kumite_com_passos_curtos"
"aliases","guarda_de_kumite_com_passos_curtos__karate","guarda_de_kumite_com_passos_curtos"
"aliases","avanco_e_recuo_em_linha","avanco_e_recuo_em_linha"
"aliases","avanco_e_recuo_em_linha__karate","avanco_e_recuo_em_linha"
"aliases","entrada_em_angulo_de_45_graus","entrada_em_angulo_de_45_graus"
"aliases","entrada_em_angulo_de_45_graus__karate","entrada_em_angulo_de_45_graus"
"aliases","tai_sabaki_basico","tai_sabaki_basico"
"aliases","tai_sabaki_basico__karate","tai_sabaki_basico"
"aliases","entrar_tocar_e_sair","entrar_tocar_e_sair"
"aliases","entrar_tocar_e_sair__karate","entrar_tocar_e_sair"
"aliases","oi_zuki_parado_por_fases","oi_zuki_parado_por_fases"
"aliases","oi_zuki_parado_por_fases__karate","oi_zuki_parado_por_fases"
"aliases","oi_zuki_com_avanco","oi_zuki_com_avanco"
"aliases","oi_zuki_com_avanco__karate","oi_zuki_com_avanco"
"aliases","gyaku_zuki_parado","gyaku_zuki_parado"
"aliases","gyaku_zuki_parado__karate","gyaku_zuki_parado"
"aliases","gyaku_zuki_com_recuo","gyaku_zuki_com_recuo"
"aliases","gyaku_zuki_com_recuo__karate","gyaku_zuki_com_recuo"
"aliases","kizami_zuki_de_entrada","kizami_zuki_de_entrada"
"aliases","kizami_zuki_de_entrada__karate","kizami_zuki_de_entrada"
"aliases","mae_geri_por_fases","mae_geri_por_fases"
"aliases","mae_geri_por_fases__karate","mae_geri_por_fases"
"aliases","mae_geri_ao_alvo_baixo","mae_geri_ao_alvo_baixo"
"aliases","mae_geri_ao_alvo_baixo__karate","mae_geri_ao_alvo_baixo"
"aliases","mawashi_geri_baixo_por_fases","mawashi_geri_baixo_por_fases"
"aliases","mawashi_geri_baixo_por_fases__karate","mawashi_geri_baixo_por_fases"
"aliases","mawashi_geri_em_alvo_medio","mawashi_geri_em_alvo_medio"
"aliases","mawashi_geri_em_alvo_medio__karate","mawashi_geri_em_alvo_medio"
"aliases","yoko_geri_por_fases","yoko_geri_por_fases"
"aliases","yoko_geri_por_fases__karate","yoko_geri_por_fases"
"aliases","age_uke_parado","age_uke_parado"
"aliases","age_uke_parado__karate","age_uke_parado"
"aliases","soto_uke_parado","soto_uke_parado"
"aliases","soto_uke_parado__karate","soto_uke_parado"
"aliases","uchi_uke_parado","uchi_uke_parado"
"aliases","uchi_uke_parado__karate","uchi_uke_parado"
"aliases","gedan_barai_com_base","gedan_barai_com_base"
"aliases","gedan_barai_com_base__karate","gedan_barai_com_base"
"aliases","kihon_isolado_por_contagem","kihon_isolado_por_contagem"
"aliases","kihon_isolado_por_contagem__karate","kihon_isolado_por_contagem"
"aliases","kihon_defesa_e_gyaku_zuki","kihon_defesa_e_gyaku_zuki"
"aliases","kihon_defesa_e_gyaku_zuki__karate","kihon_defesa_e_gyaku_zuki"
"aliases","kata_por_blocos_de_3_movimentos","kata_por_blocos_de_3_movimentos"
"aliases","kata_por_blocos_de_3_movimentos__karate","kata_por_blocos_de_3_movimentos"
"aliases","bunkai_basico_com_parceiro","bunkai_basico_com_parceiro"
"aliases","bunkai_basico_com_parceiro__karate","bunkai_basico_com_parceiro"
"aliases","kumite_tecnico_sem_contacto","kumite_tecnico_sem_contacto"
"aliases","kumite_tecnico_sem_contacto__karate","kumite_tecnico_sem_contacto"
"aliases","sombra_de_karate_leve","sombra_de_karate_leve"
"aliases","sombra_de_karate_leve__karate","sombra_de_karate_leve"
"aliases","sombra_de_karate_por_rounds","sombra_de_karate_por_rounds"
"aliases","sombra_de_karate_por_rounds__karate","sombra_de_karate_por_rounds"
"aliases","trabalho_leve_ao_saco_com_gyaku_zuki","trabalho_leve_ao_saco_com_gyaku_zuki"
