id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"strength>place_clinic>bodyweight>upper>arms>arms_complete","strength","place_clinic","bodyweight","upper","arms","arms_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm","strength","place_clinic","bodyweight","upper","arms","upper_arm","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>biceps_brachii","strength","place_clinic","bodyweight","upper","arms","upper_arm","biceps_brachii","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>brachialis","strength","place_clinic","bodyweight","upper","arms","upper_arm","brachialis","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>brachioradialis","strength","place_clinic","bodyweight","upper","arms","upper_arm","brachioradialis","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>triceps","strength","place_clinic","bodyweight","upper","arms","upper_arm","triceps","","","okWithResults","2","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>triceps_long","strength","place_clinic","bodyweight","upper","arms","upper_arm","triceps_long","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>triceps_lateral","strength","place_clinic","bodyweight","upper","arms","upper_arm","triceps_lateral","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>upper_arm>triceps_medial","strength","place_clinic","bodyweight","upper","arms","upper_arm","triceps_medial","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand","strength","place_clinic","bodyweight","upper","arms","forearm_hand","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>forearm_complete","strength","place_clinic","bodyweight","upper","arms","forearm_hand","forearm_complete","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>forearm_flexors","strength","place_clinic","bodyweight","upper","arms","forearm_hand","forearm_flexors","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>forearm_extensors","strength","place_clinic","bodyweight","upper","arms","forearm_hand","forearm_extensors","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>pronators","strength","place_clinic","bodyweight","upper","arms","forearm_hand","pronators","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>supinators","strength","place_clinic","bodyweight","upper","arms","forearm_hand","supinators","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>wrist","strength","place_clinic","bodyweight","upper","arms","forearm_hand","wrist","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>fingers","strength","place_clinic","bodyweight","upper","arms","forearm_hand","fingers","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>support_grip","strength","place_clinic","bodyweight","upper","arms","forearm_hand","support_grip","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>pinch_grip","strength","place_clinic","bodyweight","upper","arms","forearm_hand","pinch_grip","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms>forearm_hand>general_grip","strength","place_clinic","bodyweight","upper","arms","forearm_hand","general_grip","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand","strength","place_clinic","bodyweight","upper","forearm_hand","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>forearm_complete","strength","place_clinic","bodyweight","upper","forearm_hand","forearm_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>forearm_flexors","strength","place_clinic","bodyweight","upper","forearm_hand","forearm_flexors","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>forearm_extensors","strength","place_clinic","bodyweight","upper","forearm_hand","forearm_extensors","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>pronators","strength","place_clinic","bodyweight","upper","forearm_hand","pronators","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>supinators","strength","place_clinic","bodyweight","upper","forearm_hand","supinators","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>wrist","strength","place_clinic","bodyweight","upper","forearm_hand","wrist","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>fingers","strength","place_clinic","bodyweight","upper","forearm_hand","fingers","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>support_grip","strength","place_clinic","bodyweight","upper","forearm_hand","support_grip","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>pinch_grip","strength","place_clinic","bodyweight","upper","forearm_hand","pinch_grip","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>forearm_hand>general_grip","strength","place_clinic","bodyweight","upper","forearm_hand","general_grip","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>lower","strength","place_clinic","bodyweight","lower","","","","","","okWithResults","18","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>hips_glutes","strength","place_clinic","bodyweight","lower","hips_glutes","","","","","okWithResults","8","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>quadriceps","strength","place_clinic","bodyweight","lower","quadriceps","","","","","okWithResults","5","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>hamstrings","strength","place_clinic","bodyweight","lower","hamstrings","","","","","okWithResults","1","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>adductors","strength","place_clinic","bodyweight","lower","adductors","","","","","okWithResults","1","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>abductors","strength","place_clinic","bodyweight","lower","abductors","","","","","okWithResults","2","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>calves","strength","place_clinic","bodyweight","lower","calves","","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>tibialis","strength","place_clinic","bodyweight","lower","tibialis","","","","","okWithResults","1","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>lower>feet_ankle","strength","place_clinic","bodyweight","lower","feet_ankle","","","","","okWithResults","6","0","Mostra exercicios compativeis.",""
